pid,Image,HOO_Position,Total_Hits_Button,Total_Hits_H_D1,Total_Hits_H_D2,Total_Hits_H_N1,Total_Hits_H_N2,Total_Hits_H_O,Total_Hits_Instruction,Total_Hits_L_D1,Total_Hits_L_N1,Total_Hits_L_O,Total_Hits_Outside_of_AOIs,Total_Hits_R_D,Total_Hits_R_N,Total_Hits_Timer,New_Hits_Button,New_Hits_H_D1,New_Hits_H_D2,New_Hits_H_N1,New_Hits_H_N2,New_Hits_H_O,New_Hits_Instruction,New_Hits_L_D1,New_Hits_L_N1,New_Hits_L_O,New_Hits_Outside_of_AOIs,New_Hits_R_D,New_Hits_R_N,New_Hits_Timer,Total_AOI_Hits_All,New_AOI_Hits_All
wpi617338709n4643h7,IC1.png,Left,6,7,38,7,13,16,14,18,12,8,580,4,11,0,3,3,12,3,6,6,6,8,4,2,50,2,5,0,154,60
wpi617338709n4643h7,IC10.png,Right,0,0,3,0,10,0,0,0,0,0,312,0,0,0,0,0,1,0,4,0,0,0,0,0,5,0,0,0,13,5
wpi617338709n4643h7,IC11.png,Right,0,0,2,7,2,0,0,0,0,0,533,0,0,0,0,0,1,3,1,0,0,0,0,0,6,0,0,0,11,5
wpi617338709n4643h7,IC12.png,Right,31,5,22,2,8,8,28,0,0,0,689,10,17,0,13,2,11,1,4,4,13,0,0,0,51,5,8,0,131,61
wpi617338709n4643h7,IC2.png,Left,15,6,7,8,3,0,63,3,0,6,1098,8,6,8,6,3,3,3,1,0,27,1,0,2,52,4,3,4,133,57
wpi617338709n4643h7,IC3.png,Left,2,0,5,0,2,0,0,0,8,0,1117,0,2,2,1,0,2,0,1,0,0,0,3,0,10,0,1,1,21,9
wpi617338709n4643h7,IC4.png,Left,16,2,4,0,0,0,13,2,2,2,419,2,6,0,7,1,2,0,0,0,6,1,1,1,21,1,3,0,49,23
wpi617338709n4643h7,IC5.png,Left,4,0,2,0,0,0,20,0,0,2,544,10,5,2,2,0,1,0,0,0,6,0,0,1,14,3,2,1,45,16
wpi617338709n4643h7,IC6.png,Left,14,2,10,0,3,0,26,8,8,2,465,6,8,0,6,1,5,0,1,0,11,4,4,1,36,3,4,0,87,40
wpi617338709n4643h7,IC7.png,Right,0,0,0,0,2,0,0,0,0,0,391,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1
wpi617338709n4643h7,IC8.png,Right,18,10,14,4,6,2,4,16,5,2,967,8,8,0,9,4,6,2,3,1,2,7,2,1,36,4,4,0,97,45
wpi617338709n4643h7,IC9.png,Right,0,0,10,0,12,0,4,0,0,0,602,0,0,2,0,0,4,0,5,0,1,0,0,0,11,0,0,1,28,11
wpi617338709n4643h7,P1.png,Left,0,0,0,0,2,0,0,0,0,0,701,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1
wpi617338709n4643h7,P10.png,Right,2,0,3,2,2,0,6,0,2,0,682,2,2,6,1,0,1,1,1,0,3,0,1,0,12,1,1,3,27,13
wpi617338709n4643h7,P11.png,Right,6,38,8,27,10,32,75,30,14,25,893,17,11,14,3,19,4,13,4,15,26,13,7,12,99,8,4,6,307,134
wpi617338709n4643h7,P12.png,Right,2,34,12,18,13,8,62,12,4,4,1214,6,10,6,1,17,5,9,6,4,29,6,2,2,67,2,4,3,191,90
wpi617338709n4643h7,P2.png,Left,0,0,0,0,2,0,0,0,0,0,1138,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,1,4,2
wpi617338709n4643h7,P3.png,Left,28,2,10,0,0,0,12,18,8,12,1515,12,12,0,12,1,4,0,0,0,4,8,3,6,39,4,6,0,114,48
wpi617338709n4643h7,P4.png,Left,6,14,2,0,0,4,58,2,0,0,617,9,14,0,3,6,1,0,0,2,26,1,0,0,41,4,7,0,109,50
wpi617338709n4643h7,P5.png,Left,11,2,0,0,3,0,33,5,2,0,447,14,6,0,5,1,0,0,1,0,14,2,1,0,30,7,3,0,76,34
wpi617338709n4643h7,P6.png,Left,22,18,33,6,11,6,65,26,10,6,1521,26,20,8,9,8,13,3,5,3,26,13,5,3,95,13,10,4,257,115
wpi617338709n4643h7,P7.png,Right,8,22,9,16,9,10,18,8,6,4,448,0,12,10,4,11,4,7,3,5,7,4,3,2,50,0,6,4,132,60
wpi617338709n4643h7,P8.png,Right,23,2,13,0,4,2,7,0,0,0,517,4,6,0,9,1,6,0,2,1,3,0,0,0,26,2,3,0,61,27
wpi617338709n4643h7,P9.png,Right,20,10,8,8,0,0,102,23,3,11,758,12,27,0,6,5,4,4,0,0,36,7,1,5,68,6,12,0,224,86
wpi6174042qp8665997,CC1.png,Left,118,8,54,4,13,16,87,67,16,15,2803,25,31,2,41,4,19,2,5,6,24,26,6,7,139,11,11,1,456,163
wpi6174042qp8665997,CC10.png,Right,111,216,303,149,163,179,207,51,31,60,5924,75,59,18,38,77,102,50,56,68,55,21,13,22,429,27,21,8,1622,558
wpi6174042qp8665997,CC11.png,Right,9,2,27,0,17,3,0,0,0,0,2317,0,0,0,3,1,9,0,7,1,0,0,0,0,21,0,0,0,58,21
wpi6174042qp8665997,CC12.png,Right,6,124,68,73,111,73,53,13,10,13,3101,10,50,10,3,41,27,27,35,25,11,6,4,5,168,4,18,5,614,211
wpi6174042qp8665997,CC2.png,Left,127,14,52,6,21,11,179,162,79,35,5759,57,64,2,43,5,21,3,8,4,46,54,32,13,235,22,24,1,809,276
wpi6174042qp8665997,CC3.png,Left,12,12,72,10,58,28,14,52,35,40,1369,2,30,4,4,5,24,4,21,11,4,20,12,14,113,1,10,2,369,132
wpi6174042qp8665997,CC4.png,Left,112,6,10,0,4,6,24,26,15,16,2797,41,21,0,41,2,4,0,2,3,10,11,4,6,91,16,8,0,281,107
wpi6174042qp8665997,CC5.png,Left,58,0,57,2,8,0,66,168,54,60,3192,25,36,9,24,0,22,1,4,0,20,53,19,20,157,7,11,3,543,184
wpi6174042qp8665997,CC6.png,Left,52,4,38,0,13,6,34,81,36,24,3050,24,21,6,20,1,10,0,6,1,12,26,10,8,97,10,8,3,339,115
wpi6174042qp8665997,CC7.png,Right,0,0,22,0,4,0,0,0,0,0,428,0,0,0,0,0,8,0,2,0,0,0,0,0,10,0,0,0,26,10
wpi6174042qp8665997,CC8.png,Right,45,135,69,27,51,32,119,9,6,19,2472,30,84,10,14,46,22,10,17,12,32,4,2,8,162,12,31,2,636,212
wpi6174042qp8665997,CC9.png,Right,3,69,56,35,28,27,80,13,19,22,1575,7,50,5,1,21,19,12,9,11,15,4,4,9,106,3,15,2,414,125
wpi6174042qp8665997,P1.png,Left,34,19,130,9,104,16,58,150,56,52,3063,9,35,56,13,5,45,4,32,5,20,53,21,18,203,3,14,14,728,247
wpi6174042qp8665997,P10.png,Right,178,50,80,6,10,28,119,7,0,3,3574,80,48,0,60,17,29,3,4,10,36,3,0,1,176,27,19,0,609,209
wpi6174042qp8665997,P11.png,Right,99,56,68,18,28,33,78,2,3,21,1859,45,31,4,28,19,22,6,11,11,18,1,1,8,122,17,10,1,486,153
wpi6174042qp8665997,P12.png,Right,183,145,200,107,92,139,108,28,10,23,8432,89,26,42,62,45,65,30,30,43,33,8,4,10,307,28,12,12,1192,382
wpi6174042qp8665997,P2.png,Left,122,52,241,19,127,97,209,215,78,164,5364,77,96,2,43,13,78,7,43,33,63,75,26,54,391,27,34,1,1499,497
wpi6174042qp8665997,P3.png,Left,85,47,321,91,276,89,448,415,141,275,7078,58,87,178,30,14,99,31,95,29,91,140,50,104,627,21,36,56,2511,796
wpi6174042qp8665997,P4.png,Left,123,27,71,3,58,21,43,135,68,66,5094,15,21,10,39,9,23,1,13,7,13,45,25,24,191,6,8,4,661,217
wpi6174042qp8665997,P5.png,Left,80,18,69,7,36,23,58,155,73,70,3156,21,46,2,27,7,23,3,14,9,18,60,27,27,196,9,17,1,658,242
wpi6174042qp8665997,P6.png,Left,131,26,63,2,28,12,206,84,15,41,2364,48,57,0,43,9,21,1,11,5,47,31,7,14,183,18,23,0,713,230
wpi6174042qp8665997,P7.png,Right,125,144,210,88,176,110,416,98,24,47,4501,109,153,37,44,53,72,28,51,39,117,33,7,17,442,42,59,13,1737,575
wpi6174042qp8665997,P8.png,Right,41,155,111,35,17,85,100,28,15,24,1776,42,87,8,15,50,38,13,8,31,28,12,4,9,195,15,30,3,748,256
wpi6174042qp8665997,P9.png,Right,153,170,287,50,94,92,100,16,12,30,6389,72,76,19,53,58,106,20,34,30,32,6,3,11,338,28,29,9,1171,419
wpi617331100hb17783,IC1.png,Left,0,0,0,0,0,0,0,3,0,0,104,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,1
wpi617331100hb17783,IC10.png,Right,8,2,4,2,2,0,6,0,0,0,70,0,0,0,3,1,1,1,1,0,1,0,0,0,6,0,0,0,24,8
wpi617331100hb17783,IC11.png,Right,0,4,0,0,0,2,4,0,0,0,101,2,2,0,0,1,0,0,0,1,2,0,0,0,5,1,1,0,14,6
wpi617331100hb17783,IC12.png,Right,0,57,54,81,6,44,16,21,2,16,661,4,3,11,0,18,15,29,3,17,4,8,1,6,85,2,1,4,315,108
wpi617331100hb17783,IC2.png,Left,18,0,5,0,0,0,4,0,0,0,114,13,4,0,4,0,2,0,0,0,2,0,0,0,11,2,2,0,44,12
wpi617331100hb17783,IC3.png,Left,10,28,109,11,59,30,79,50,54,53,1185,5,36,4,2,7,36,4,16,10,18,17,18,19,121,2,8,2,528,159
wpi617331100hb17783,IC4.png,Left,3,0,5,0,0,0,0,2,0,0,132,2,0,0,1,0,2,0,0,0,0,1,0,0,6,1,0,0,12,5
wpi617331100hb17783,IC5.png,Left,0,0,21,0,2,0,0,0,5,8,107,0,4,0,0,0,6,0,1,0,0,0,1,4,10,0,1,0,40,13
wpi617331100hb17783,IC6.png,Left,8,4,27,0,10,0,2,21,34,13,375,0,8,4,3,1,8,0,5,0,1,8,8,4,33,0,2,2,131,42
wpi617331100hb17783,IC7.png,Right,13,0,0,0,0,0,0,0,0,0,105,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,13,4
wpi617331100hb17783,IC8.png,Right,2,0,0,0,0,0,0,0,0,0,107,0,9,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,11,3
wpi617331100hb17783,IC9.png,Right,0,0,3,0,0,0,0,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,1
wpi617331100hb17783,P1.png,Left,0,18,54,15,51,26,18,8,49,36,675,0,2,13,0,7,17,5,18,9,6,4,12,12,76,0,1,4,290,95
wpi617331100hb17783,P10.png,Right,11,17,30,21,19,16,49,11,8,20,1027,12,18,23,4,8,11,9,8,6,12,5,4,7,75,3,7,11,255,95
wpi617331100hb17783,P11.png,Right,0,0,0,0,0,0,4,0,0,0,35,17,12,0,0,0,0,0,0,0,2,0,0,0,5,4,3,0,33,9
wpi617331100hb17783,P12.png,Right,4,14,2,0,0,0,23,10,0,10,154,15,16,0,1,3,1,0,0,0,6,4,0,2,21,4,4,0,94,25
wpi617331100hb17783,P2.png,Left,28,30,69,75,66,64,58,44,29,40,1152,14,46,19,6,9,19,23,18,22,14,15,7,15,124,5,12,6,582,171
wpi617331100hb17783,P3.png,Left,11,10,73,25,75,28,49,46,50,41,1157,2,13,21,4,3,20,6,20,11,15,14,18,14,106,1,6,7,444,139
wpi617331100hb17783,P4.png,Left,17,14,33,8,12,6,30,30,4,13,433,4,14,0,6,6,15,2,3,3,11,10,2,4,59,2,4,0,185,68
wpi617331100hb17783,P5.png,Left,0,7,11,8,26,6,0,21,25,35,360,0,0,6,0,2,4,3,6,2,0,5,10,9,37,0,0,1,145,42
wpi617331100hb17783,P6.png,Left,22,31,80,50,39,18,88,34,24,23,2353,6,21,13,7,13,22,15,13,8,25,13,9,10,122,2,7,3,449,147
wpi617331100hb17783,P7.png,Right,24,70,34,35,67,53,106,38,17,13,1646,7,17,13,6,24,12,11,19,17,25,9,6,5,122,3,7,5,494,149
wpi617331100hb17783,P8.png,Right,6,61,60,43,52,59,23,6,9,8,949,4,19,7,2,21,17,12,15,23,6,2,4,4,92,2,5,3,357,116
wpi617331100hb17783,P9.png,Right,4,0,0,0,0,0,10,0,0,0,68,5,0,0,2,0,0,0,0,0,2,0,0,0,4,2,0,0,19,6
wpi61732n2e95074607,IC1.png,Left,0,20,13,4,12,19,2,0,0,8,227,0,0,0,0,8,6,2,6,7,1,0,0,4,25,0,0,0,78,34
wpi61732n2e95074607,IC10.png,Right,2,0,0,10,0,0,9,4,23,13,157,0,0,0,1,0,0,5,0,0,3,2,7,5,19,0,0,0,61,23
wpi61732n2e95074607,IC11.png,Right,2,6,2,14,0,0,23,19,16,2,323,5,9,3,1,3,1,5,0,0,6,5,6,1,30,2,4,1,101,35
wpi61732n2e95074607,IC12.png,Right,0,16,4,7,11,2,4,10,22,12,294,0,5,5,0,5,2,3,5,1,2,3,7,6,32,0,2,3,98,39
wpi61732n2e95074607,IC2.png,Left,2,17,10,12,10,8,50,14,4,8,479,6,10,4,1,8,5,6,2,4,17,5,2,4,48,3,4,1,155,62
wpi61732n2e95074607,IC3.png,Left,6,17,17,8,17,27,21,4,4,8,368,0,7,2,2,7,8,4,8,13,6,2,2,4,45,0,3,1,138,60
wpi61732n2e95074607,IC4.png,Left,4,14,12,4,2,0,4,0,0,2,171,0,4,4,2,4,5,2,1,0,2,0,0,1,18,0,2,2,50,21
wpi61732n2e95074607,IC5.png,Left,0,28,7,0,2,4,24,6,0,2,255,2,2,0,0,9,3,0,1,2,9,2,0,1,25,1,1,0,77,29
wpi61732n2e95074607,IC6.png,Left,2,16,23,29,10,21,46,10,2,6,336,8,6,0,1,8,7,12,4,8,12,3,1,1,47,4,3,0,179,64
wpi61732n2e95074607,IC7.png,Right,2,4,8,2,2,2,13,19,12,2,208,8,4,0,1,2,2,1,1,1,3,6,6,1,27,4,2,0,78,30
wpi61732n2e95074607,IC8.png,Right,0,6,0,2,0,2,6,35,22,13,362,0,0,0,0,3,0,1,0,1,1,11,7,4,23,0,0,0,86,28
wpi61732n2e95074607,IC9.png,Right,4,22,10,16,4,9,50,22,34,21,548,8,19,2,2,10,5,7,2,4,12,7,13,10,63,4,7,1,221,84
wpi61732n2e95074607,P1.png,Left,13,11,16,20,5,12,6,12,2,6,335,4,2,4,3,5,7,9,1,6,3,4,1,1,38,2,1,2,113,45
wpi61732n2e95074607,P10.png,Right,5,0,0,0,0,0,56,2,8,2,195,2,0,0,2,0,0,0,0,0,11,1,3,1,15,1,0,0,75,19
wpi61732n2e95074607,P11.png,Right,0,25,0,16,2,6,16,14,16,14,328,0,2,0,0,10,0,8,1,3,5,5,5,7,36,0,1,0,111,45
wpi61732n2e95074607,P12.png,Right,0,12,0,4,0,2,21,13,12,18,367,2,2,0,0,4,0,2,0,1,7,5,4,7,27,1,1,0,86,32
wpi61732n2e95074607,P2.png,Left,0,23,13,21,8,10,15,0,2,0,363,0,2,0,0,10,6,6,3,5,5,0,1,0,34,0,1,0,94,37
wpi61732n2e95074607,P3.png,Left,4,10,19,28,20,16,38,10,4,2,618,17,4,6,2,5,8,12,8,8,15,5,2,1,55,5,2,3,178,76
wpi61732n2e95074607,P4.png,Left,2,11,2,0,4,6,26,0,4,6,135,8,8,0,1,5,1,0,2,2,8,0,2,3,22,3,3,0,77,30
wpi61732n2e95074607,P5.png,Left,2,6,21,4,18,6,4,4,5,8,370,2,0,0,1,3,7,2,6,2,2,2,2,3,24,1,0,0,80,31
wpi61732n2e95074607,P6.png,Left,0,12,26,23,12,23,11,15,2,9,305,2,6,2,0,5,11,5,5,11,3,6,1,4,45,1,2,1,143,55
wpi61732n2e95074607,P7.png,Right,0,10,0,8,0,0,8,8,8,14,317,0,8,0,0,4,0,4,0,0,4,4,3,5,24,0,2,0,64,26
wpi61732n2e95074607,P8.png,Right,2,15,0,10,0,2,6,30,18,20,360,2,2,10,1,7,0,5,0,1,3,11,8,9,42,1,1,4,117,51
wpi61732n2e95074607,P9.png,Right,4,8,0,6,0,4,58,25,32,6,633,4,2,2,1,4,0,3,0,2,17,11,13,3,50,2,1,1,151,58
wpi6173152o923x6087,IC1.png,Left,25,4,18,0,8,2,69,6,2,3,591,36,16,4,11,2,8,0,4,1,32,2,1,1,62,16,8,2,193,88
wpi6173152o923x6087,IC10.png,Right,7,7,0,4,2,2,79,16,0,4,429,12,8,0,3,2,0,1,1,1,32,8,0,2,49,6,3,0,141,59
wpi6173152o923x6087,IC11.png,Right,27,16,8,0,0,2,87,2,0,0,702,41,24,0,13,8,4,0,0,1,31,1,0,0,68,17,11,0,207,86
wpi6173152o923x6087,IC12.png,Right,10,23,2,2,0,0,116,16,2,0,639,24,35,0,5,10,1,1,0,0,44,7,1,0,76,9,13,0,230,91
wpi6173152o923x6087,IC2.png,Left,2,4,2,0,0,0,76,0,0,0,946,12,14,0,1,2,1,0,0,0,26,0,0,0,41,6,6,0,110,42
wpi6173152o923x6087,IC3.png,Left,28,2,2,0,0,0,56,6,0,2,1005,59,18,0,14,1,1,0,0,0,25,3,0,1,64,28,6,0,173,79
wpi6173152o923x6087,IC4.png,Left,11,12,12,0,8,0,90,6,2,0,540,24,27,0,4,4,6,0,3,0,40,3,1,0,65,11,13,0,192,85
wpi6173152o923x6087,IC5.png,Left,20,10,8,0,0,8,63,0,0,2,610,10,16,0,7,5,4,0,0,3,29,0,0,1,43,5,8,0,137,62
wpi6173152o923x6087,IC6.png,Left,26,4,14,0,0,0,58,2,0,4,761,31,26,0,12,2,7,0,0,0,26,1,0,2,62,15,12,0,165,77
wpi6173152o923x6087,IC7.png,Right,6,6,0,2,0,0,63,6,0,0,790,14,22,0,3,3,0,1,0,0,25,3,0,0,40,7,9,0,119,51
wpi6173152o923x6087,IC8.png,Right,10,8,0,2,0,0,68,8,2,0,712,14,18,0,4,4,0,1,0,0,29,4,1,0,50,6,9,0,130,58
wpi6173152o923x6087,IC9.png,Right,12,6,6,2,0,4,141,12,4,2,849,18,16,0,6,3,3,1,0,2,58,6,2,1,85,9,8,0,223,99
wpi6173152o923x6087,P1.png,Left,4,0,2,0,0,0,21,0,0,0,1051,6,4,0,2,0,1,0,0,0,9,0,0,0,15,3,2,0,37,17
wpi6173152o923x6087,P10.png,Right,18,98,42,76,40,72,160,18,2,24,1336,44,43,4,8,47,19,33,20,32,58,9,1,12,197,19,21,2,641,281
wpi6173152o923x6087,P11.png,Right,70,159,52,48,44,78,195,46,20,38,3067,70,90,8,32,70,25,23,20,38,84,22,9,19,299,33,45,4,918,424
wpi6173152o923x6087,P12.png,Right,2,6,0,0,0,2,29,4,0,0,737,8,0,0,1,3,0,0,0,1,14,2,0,0,23,4,0,0,51,25
wpi6173152o923x6087,P2.png,Left,110,60,184,20,44,32,540,34,8,26,3709,160,251,10,51,26,83,9,20,16,208,16,4,13,486,76,115,5,1479,642
wpi6173152o923x6087,P3.png,Left,30,86,92,26,46,52,295,6,6,18,2232,46,70,2,15,40,44,12,21,24,110,3,2,9,257,23,30,1,775,334
wpi6173152o923x6087,P4.png,Left,40,56,158,32,78,46,189,20,14,30,1935,46,62,20,20,26,72,16,36,22,81,10,7,14,267,22,28,10,791,364
wpi6173152o923x6087,P5.png,Left,4,4,10,0,0,0,40,2,0,2,1036,10,8,0,2,2,5,0,0,0,18,1,0,1,34,5,4,0,80,38
wpi6173152o923x6087,P6.png,Left,30,20,110,0,36,32,172,28,8,18,1236,38,56,2,15,10,47,0,18,16,70,14,4,9,192,18,26,1,550,248
wpi6173152o923x6087,P7.png,Right,12,4,0,0,0,4,60,2,0,0,1331,8,14,0,6,2,0,0,0,1,26,1,0,0,44,4,7,0,104,47
wpi6173152o923x6087,P8.png,Right,2,12,2,2,2,2,50,4,0,0,917,14,8,0,1,6,1,1,1,1,22,2,0,0,41,7,4,0,98,46
wpi6173152o923x6087,P9.png,Right,6,0,0,0,0,0,14,0,0,0,1083,12,2,0,3,0,0,0,0,0,7,0,0,0,16,6,1,0,34,17
wpi617371297c74k795,IC1.png,Left,0,9,2,12,8,6,4,0,4,2,675,0,0,8,0,4,1,5,4,3,1,0,2,1,22,0,0,4,55,25
wpi617371297c74k795,IC10.png,Right,0,0,0,0,0,0,0,0,4,2,221,0,0,4,0,0,0,0,0,0,0,0,2,1,4,0,0,2,10,5
wpi617371297c74k795,IC11.png,Right,0,6,0,8,18,2,2,4,24,2,393,0,0,4,0,3,0,4,6,1,1,2,12,1,28,0,0,2,70,32
wpi617371297c74k795,IC12.png,Right,0,0,0,0,0,0,0,0,2,0,170,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1
wpi617371297c74k795,IC2.png,Left,2,14,6,8,12,8,8,6,6,4,1148,2,2,4,1,6,3,4,5,4,4,2,3,2,31,1,1,2,82,38
wpi617371297c74k795,IC3.png,Left,0,17,8,24,8,12,2,10,8,0,511,0,0,18,0,5,4,7,4,5,1,3,4,0,35,0,0,9,107,42
wpi617371297c74k795,IC4.png,Left,0,2,2,6,6,0,2,6,8,0,667,0,0,0,0,1,1,3,1,0,1,2,2,0,12,0,0,0,32,11
wpi617371297c74k795,IC5.png,Left,0,2,10,10,2,17,0,10,8,2,591,0,0,10,0,1,4,3,1,5,0,4,4,1,25,0,0,4,71,27
wpi617371297c74k795,IC6.png,Left,0,6,9,0,14,6,2,0,5,2,586,0,0,8,0,2,4,0,5,3,1,0,2,1,19,0,0,4,52,22
wpi617371297c74k795,IC7.png,Right,0,0,0,8,2,0,0,0,8,4,227,0,0,4,0,0,0,3,1,0,0,0,4,2,11,0,0,2,26,12
wpi617371297c74k795,IC8.png,Right,2,10,6,4,2,0,38,27,14,2,1378,0,2,12,1,3,2,2,1,0,16,11,7,1,41,0,1,5,119,50
wpi617371297c74k795,IC9.png,Right,0,8,6,12,18,10,14,12,39,2,1443,0,0,22,0,3,3,5,6,3,3,6,16,1,49,0,0,9,143,55
wpi617371297c74k795,P1.png,Left,0,8,10,30,24,10,26,4,6,6,813,2,18,18,0,4,5,14,11,5,11,2,3,3,63,1,8,9,162,76
wpi617371297c74k795,P10.png,Right,0,0,2,8,2,0,0,6,2,4,282,2,0,6,0,0,1,4,1,0,0,3,1,2,12,1,0,1,32,14
wpi617371297c74k795,P11.png,Right,6,26,26,38,2,20,32,18,73,26,4936,10,8,46,3,10,11,13,1,10,13,8,28,12,118,5,4,20,331,138
wpi617371297c74k795,P12.png,Right,0,0,0,4,2,0,0,6,20,6,799,0,0,0,0,0,0,2,1,0,0,2,9,3,16,0,0,0,38,17
wpi617371297c74k795,P2.png,Left,0,12,6,48,67,16,2,0,6,2,2530,0,0,98,0,6,3,18,17,8,1,0,2,1,81,0,0,34,257,90
wpi617371297c74k795,P3.png,Left,0,2,2,62,6,12,0,0,2,0,1065,0,0,12,0,1,1,20,3,3,0,0,1,0,33,0,0,5,98,34
wpi617371297c74k795,P4.png,Left,0,6,27,22,14,8,0,2,2,6,1152,0,0,18,0,3,11,10,7,4,0,1,1,3,39,0,0,7,105,47
wpi617371297c74k795,P5.png,Left,14,20,6,2,6,2,51,4,8,4,1042,4,4,4,7,10,2,1,3,1,23,2,3,2,49,2,2,2,129,60
wpi617371297c74k795,P6.png,Left,0,10,9,13,2,19,0,0,0,0,776,0,0,4,0,5,4,3,1,9,0,0,0,0,20,0,0,2,57,24
wpi617371297c74k795,P7.png,Right,8,18,29,33,6,10,49,23,75,22,4282,4,10,12,4,9,14,14,3,5,21,10,28,9,109,2,5,5,299,129
wpi617371297c74k795,P8.png,Right,0,20,4,50,19,6,60,52,85,14,3644,0,4,12,0,8,2,21,8,3,14,21,26,7,104,0,2,6,326,118
wpi617371297c74k795,P9.png,Right,0,0,2,4,0,0,8,2,0,2,230,0,0,0,0,0,1,1,0,0,3,1,0,1,7,0,0,0,18,7
wpi6173084465wg9125,CC1.png,Left,14,5,47,29,25,43,10,44,18,34,821,4,14,5,6,2,16,9,10,15,5,18,7,15,91,2,7,2,292,114
wpi6173084465wg9125,CC10.png,Right,12,26,6,27,7,25,0,0,4,2,277,2,0,18,2,10,2,12,3,8,0,0,2,1,40,1,0,4,129,45
wpi6173084465wg9125,CC11.png,Right,0,22,18,16,12,22,6,0,8,23,415,0,6,15,0,7,7,6,4,9,3,0,4,8,44,0,1,7,148,56
wpi6173084465wg9125,CC12.png,Right,16,34,8,37,9,16,9,12,44,31,645,11,6,12,7,12,2,15,4,6,4,6,12,12,78,3,3,3,245,89
wpi6173084465wg9125,CC2.png,Left,24,31,85,6,63,21,26,56,32,87,1018,4,28,5,9,12,33,3,23,10,5,19,11,37,137,2,11,2,468,177
wpi6173084465wg9125,CC3.png,Left,10,4,37,0,66,6,32,111,69,53,1022,5,2,10,5,2,14,0,21,3,7,39,27,22,118,2,1,5,405,148
wpi6173084465wg9125,CC4.png,Left,14,2,15,2,10,0,27,26,20,25,623,6,16,2,5,1,5,1,5,0,8,10,8,11,50,3,7,1,165,65
wpi6173084465wg9125,CC5.png,Left,25,4,39,0,31,8,2,37,21,44,628,2,9,6,9,1,14,0,10,4,1,13,8,19,72,1,4,3,228,87
wpi6173084465wg9125,CC6.png,Left,19,2,16,4,26,11,0,54,23,36,650,2,6,0,9,1,7,2,10,5,0,21,9,10,65,1,3,0,199,78
wpi6173084465wg9125,CC7.png,Right,12,72,92,25,31,57,21,13,4,23,990,11,28,4,4,28,35,10,14,24,8,5,1,9,123,4,10,2,393,154
wpi6173084465wg9125,CC8.png,Right,28,112,60,31,36,56,33,6,12,34,956,9,31,12,8,41,19,13,13,23,11,2,5,10,139,4,11,5,460,165
wpi6173084465wg9125,CC9.png,Right,7,55,34,37,2,27,8,6,29,37,904,2,14,11,2,20,13,12,1,12,3,3,9,12,83,1,6,3,269,97
wpi6173084465wg9125,P1.png,Left,2,6,39,4,56,28,6,8,16,31,410,12,17,4,1,2,14,2,18,9,3,4,6,13,60,4,5,2,229,83
wpi6173084465wg9125,P10.png,Right,12,48,22,56,50,36,67,29,28,43,849,8,8,20,3,17,9,19,16,16,18,12,12,14,122,4,3,6,427,149
wpi6173084465wg9125,P11.png,Right,0,36,62,18,46,46,58,0,0,4,673,8,10,0,0,15,23,8,18,17,11,0,0,2,84,3,5,0,288,102
wpi6173084465wg9125,P12.png,Right,0,50,30,24,31,45,58,44,8,21,609,0,20,6,0,19,11,11,12,20,15,10,4,8,89,0,7,3,337,120
wpi6173084465wg9125,P2.png,Left,34,34,111,33,89,37,121,57,50,65,1431,6,32,10,9,10,38,13,31,15,29,24,17,29,190,3,11,4,679,233
wpi6173084465wg9125,P3.png,Left,4,66,48,56,59,48,40,24,84,38,1434,64,14,10,2,22,21,17,24,18,16,10,29,17,165,17,6,4,555,203
wpi6173084465wg9125,P4.png,Left,0,0,9,0,10,0,0,18,12,8,333,3,0,0,0,0,4,0,4,0,0,9,6,3,23,1,0,0,60,27
wpi6173084465wg9125,P5.png,Left,4,6,19,12,36,20,8,32,64,26,528,0,6,4,2,3,7,6,16,8,3,14,22,11,81,0,3,1,237,96
wpi6173084465wg9125,P6.png,Left,13,0,12,0,26,2,2,77,34,20,816,0,4,6,5,0,5,0,9,1,1,29,12,8,62,0,2,3,196,75
wpi6173084465wg9125,P7.png,Right,0,19,24,41,10,12,50,13,0,8,588,22,16,10,0,7,10,13,4,6,17,4,0,4,75,9,7,5,225,86
wpi6173084465wg9125,P8.png,Right,10,94,26,61,52,32,19,4,2,16,700,6,10,14,5,28,9,22,18,13,6,2,1,7,95,2,3,6,346,122
wpi6173084465wg9125,P9.png,Right,26,72,77,83,53,92,53,0,16,22,1352,8,25,18,10,31,28,27,23,35,16,0,4,11,161,3,10,8,545,206
wpi6173102fk4950044,IC1.png,Left,22,22,48,16,22,42,110,8,0,14,909,18,22,8,10,9,17,6,10,17,35,3,0,6,106,7,11,3,352,134
