,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Trial Cue,Trial Response,Response Window,Trial Number,FPS Mean,FPS Variance,Condition,Trial Correct,RG Color Deficiency,Time Sent Utc,Detail,Finger Used
47,2024-10-24T21:12:29.8710000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1s7297926890r26,Successful,0,Real,Windows 10,960,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 129,3,-1,-1,-1,5,106.602341,336.104736,DEFAULT,1,N/A,2024-10-24T21:12:29.8710000Z,N/A,N/A
48,2024-10-24T21:12:29.8710000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1s7297926890r26,Successful,0,Real,Windows 10,960,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 129,3,35,35,-1,6,107.883263,286.274841,DEFAULT,1,N/A,2024-10-24T21:12:29.8710000Z,N/A,N/A
49,2024-10-25T19:15:51.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_im1729883307292,Successful,0,Real,Mac OS X 10_15_7,2160,3456,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Max, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,12,12,-1,0,118.38324,45.4220734,DEFAULT,1,N/A,2024-10-25T19:15:51.5980000Z,N/A,N/A
50,2024-10-25T19:15:51.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_im1729883307292,Successful,0,Real,Mac OS X 10_15_7,2160,3456,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Max, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,-1,-1,-1,1,119.188881,41.66118,DEFAULT,1,N/A,2024-10-25T19:15:51.5980000Z,N/A,N/A
51,2024-10-25T19:15:51.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_im1729883307292,Successful,0,Real,Mac OS X 10_15_7,2160,3456,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Max, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,3,3,-1,2,118.20401,40.9191628,DEFAULT,1,N/A,2024-10-25T19:15:51.5980000Z,N/A,N/A
52,2024-10-25T19:15:51.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_im1729883307292,Successful,0,Real,Mac OS X 10_15_7,2160,3456,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Max, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,35,35,-1,3,119.757744,48.7588539,DEFAULT,1,N/A,2024-10-25T19:15:51.5980000Z,N/A,N/A
53,2024-10-25T19:15:51.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_im1729883307292,Successful,0,Real,Mac OS X 10_15_7,2160,3456,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Max, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,6,6,-1,4,118.705582,68.29139,DEFAULT,1,N/A,2024-10-25T19:15:51.5980000Z,N/A,N/A
54,2024-10-25T19:15:51.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_im1729883307292,Successful,0,Real,Mac OS X 10_15_7,2160,3456,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Max, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,16,16,-1,5,120.013237,36.7348671,DEFAULT,1,N/A,2024-10-25T19:15:51.5980000Z,N/A,N/A
55,2024-10-25T19:15:51.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_im1729883307292,Successful,0,Real,Mac OS X 10_15_7,2160,3456,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Max, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,45,45,-1,6,118.950981,34.54214,DEFAULT,1,N/A,2024-10-25T19:15:51.5980000Z,N/A,N/A
56,2024-10-26T14:29:59.9480000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17t29952p498059,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 645, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,12,12,-1,0,99.6853943,658.675964,DEFAULT,1,N/A,2024-10-26T14:29:59.9480000Z,N/A,N/A
57,2024-10-26T14:29:59.9480000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17t29952p498059,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 645, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,42,42,-1,1,98.77772,678.601746,DEFAULT,1,N/A,2024-10-26T14:29:59.9480000Z,N/A,N/A
58,2024-10-26T14:29:59.9480000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17t29952p498059,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 645, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,5,5,-1,2,99.89953,669.802063,DEFAULT,1,N/A,2024-10-26T14:29:59.9480000Z,N/A,N/A
59,2024-10-26T14:29:59.9480000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17t29952p498059,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 645, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,7,7,-1,3,100.762,651.878052,DEFAULT,1,N/A,2024-10-26T14:29:59.9480000Z,N/A,N/A
60,2024-10-26T14:29:59.9480000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17t29952p498059,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 645, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,-1,-1,-1,4,98.49266,670.049744,DEFAULT,1,N/A,2024-10-26T14:29:59.9480000Z,N/A,N/A
61,2024-10-26T14:29:59.9480000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17t29952p498059,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 645, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,45,45,-1,5,99.9298,653.72345,DEFAULT,1,N/A,2024-10-26T14:29:59.9480000Z,N/A,N/A
62,2024-10-26T14:29:59.9480000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17t29952p498059,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 645, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,57,57,-1,6,100.766808,675.5157,DEFAULT,1,N/A,2024-10-26T14:29:59.9480000Z,N/A,N/A
63,2024-10-26T14:55:50.5600000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172995d42826h37,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,12,12,-1,0,116.756348,191.539322,DEFAULT,1,N/A,2024-10-26T14:55:50.5600000Z,N/A,N/A
64,2024-10-26T14:55:50.5600000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172995d42826h37,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,73,73,-1,1,116.4422,206.003326,DEFAULT,1,N/A,2024-10-26T14:55:50.5600000Z,N/A,N/A
65,2024-10-26T14:55:50.5600000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172995d42826h37,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,3,3,-1,2,119.084755,76.60937,DEFAULT,1,N/A,2024-10-26T14:55:50.5600000Z,N/A,N/A
66,2024-10-26T14:55:50.5600000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172995d42826h37,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,8,8,-1,3,116.679871,171.701263,DEFAULT,1,N/A,2024-10-26T14:55:50.5600000Z,N/A,N/A
67,2024-10-26T14:55:50.5600000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172995d42826h37,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,35,35,-1,4,117.136688,138.253784,DEFAULT,1,N/A,2024-10-26T14:55:50.5600000Z,N/A,N/A
68,2024-10-26T14:55:50.5600000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172995d42826h37,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,97,97,-1,5,116.191963,161.084137,DEFAULT,1,N/A,2024-10-26T14:55:50.5600000Z,N/A,N/A
69,2024-10-26T14:55:50.5600000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_172995d42826h37,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,-1,-1,-1,6,116.419456,171.117813,DEFAULT,1,N/A,2024-10-26T14:55:50.5600000Z,N/A,N/A
70,2024-10-27T00:21:48.7290000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1o72998d8194381,Successful,0,Real,Mac OS X 10_15_7,1424,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,12,12,-1,0,120.598114,57.6301842,DEFAULT,1,N/A,2024-10-27T00:21:48.7290000Z,N/A,N/A
71,2024-10-27T00:21:48.7290000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1o72998d8194381,Successful,0,Real,Mac OS X 10_15_7,1424,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,45,45,-1,1,120.548553,47.602272,DEFAULT,1,N/A,2024-10-27T00:21:48.7290000Z,N/A,N/A
72,2024-10-27T00:21:48.7290000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1o72998d8194381,Successful,0,Real,Mac OS X 10_15_7,1424,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,26,26,-1,2,120.226959,54.653553,DEFAULT,1,N/A,2024-10-27T00:21:48.7290000Z,N/A,N/A
73,2024-10-27T00:21:48.7290000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1o72998d8194381,Successful,0,Real,Mac OS X 10_15_7,1424,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,-1,-1,-1,3,120.736389,59.38108,DEFAULT,1,N/A,2024-10-27T00:21:48.7290000Z,N/A,N/A
74,2024-10-27T00:21:48.7290000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1o72998d8194381,Successful,0,Real,Mac OS X 10_15_7,1424,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,7,7,-1,4,119.944847,60.54929,DEFAULT,1,N/A,2024-10-27T00:21:48.7290000Z,N/A,N/A
75,2024-10-27T00:21:48.7290000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1o72998d8194381,Successful,0,Real,Mac OS X 10_15_7,1424,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,15,15,-1,5,120.45993,42.48758,DEFAULT,1,N/A,2024-10-27T00:21:48.7290000Z,N/A,N/A
76,2024-10-27T00:21:48.7290000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1o72998d8194381,Successful,0,Real,Mac OS X 10_15_7,1424,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,29,29,-1,6,120.566582,49.1208763,DEFAULT,1,N/A,2024-10-27T00:21:48.7290000Z,N/A,N/A
77,2024-10-27T01:00:05.0410000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1v729990s628152,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 400 Direct3D11 vs_5_0 ps_5_0), or similar",0,17,10,1,128,1.22.33,0,Firefox 131,3,12,12,-1,0,64.33637,8.718454,DEFAULT,1,N/A,2024-10-27T01:00:05.0410000Z,N/A,N/A
78,2024-10-27T01:00:05.0410000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1v729990s628152,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 400 Direct3D11 vs_5_0 ps_5_0), or similar",0,17,10,1,128,1.22.33,0,Firefox 131,3,73,73,-1,1,64.2526245,10.5547657,DEFAULT,1,N/A,2024-10-27T01:00:05.0410000Z,N/A,N/A
79,2024-10-27T01:00:05.0410000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1v729990s628152,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 400 Direct3D11 vs_5_0 ps_5_0), or similar",0,17,10,1,128,1.22.33,0,Firefox 131,3,-1,-1,-1,2,64.2514343,10.5830851,DEFAULT,1,N/A,2024-10-27T01:00:05.0410000Z,N/A,N/A
80,2024-10-27T01:00:05.0410000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1v729990s628152,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 400 Direct3D11 vs_5_0 ps_5_0), or similar",0,17,10,1,128,1.22.33,0,Firefox 131,3,57,57,-1,3,64.33151,11.5699883,DEFAULT,1,N/A,2024-10-27T01:00:05.0410000Z,N/A,N/A
81,2024-10-27T01:00:05.0410000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1v729990s628152,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 400 Direct3D11 vs_5_0 ps_5_0), or similar",0,17,10,1,128,1.22.33,0,Firefox 131,3,6,6,-1,4,64.09116,11.7177467,DEFAULT,1,N/A,2024-10-27T01:00:05.0410000Z,N/A,N/A
82,2024-10-27T01:00:05.0410000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1v729990s628152,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 400 Direct3D11 vs_5_0 ps_5_0), or similar",0,17,10,1,128,1.22.33,0,Firefox 131,3,5,5,-1,5,63.9891357,7.917893,DEFAULT,1,N/A,2024-10-27T01:00:05.0410000Z,N/A,N/A
83,2024-10-27T01:00:05.0410000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1v729990s628152,Successful,0,Real,Windows 10,799,1198,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 400 Direct3D11 vs_5_0 ps_5_0), or similar",0,17,10,1,128,1.22.33,0,Firefox 131,3,26,26,-1,6,64.06994,9.835416,DEFAULT,1,N/A,2024-10-27T01:00:05.0410000Z,N/A,N/A
84,2024-10-27T01:53:16.1050000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,12,12,-1,0,119.525429,52.83384,DEFAULT,1,N/A,2024-10-27T01:53:16.1050000Z,N/A,N/A
85,2024-10-27T01:53:16.1050000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,7,7,-1,1,120.923676,51.0475922,DEFAULT,1,N/A,2024-10-27T01:53:16.1050000Z,N/A,N/A
86,2024-10-27T01:53:16.1050000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,-1,-1,-1,2,120.256966,55.051693,DEFAULT,1,N/A,2024-10-27T01:53:16.1050000Z,N/A,N/A
87,2024-10-27T01:53:16.1050000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,26,26,-1,3,119.930756,52.4083138,DEFAULT,1,N/A,2024-10-27T01:53:16.1050000Z,N/A,N/A
88,2024-10-27T01:53:16.1050000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,97,97,-1,4,121.0624,57.12623,DEFAULT,1,N/A,2024-10-27T01:53:16.1050000Z,N/A,N/A
89,2024-10-27T01:53:16.1050000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,57,57,-1,5,120.932907,69.28924,DEFAULT,1,N/A,2024-10-27T01:53:16.1050000Z,N/A,N/A
90,2024-10-27T01:53:16.1050000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,0,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,74,74,-1,6,119.813896,39.95402,DEFAULT,1,N/A,2024-10-27T01:53:16.1050000Z,N/A,N/A
91,2024-10-28T15:48:45.8530000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1f730130297q771,Successful,0,Real,Mac OS X 10_15_7,1376,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 655, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,12,12,-1,0,123.62275700000001,69.14459,DEFAULT,1,N/A,2024-10-28T15:48:45.8530000Z,N/A,N/A
92,2024-10-28T15:48:45.8530000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1f730130297q771,Successful,0,Real,Mac OS X 10_15_7,1376,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 655, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,-1,-1,-1,1,122.249168,84.06071,DEFAULT,1,N/A,2024-10-28T15:48:45.8530000Z,N/A,N/A
93,2024-10-28T15:48:45.8530000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1f730130297q771,Successful,0,Real,Mac OS X 10_15_7,1376,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 655, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,42,42,-1,2,122.065475,61.1338959,DEFAULT,1,N/A,2024-10-28T15:48:45.8530000Z,N/A,N/A
94,2024-10-28T15:48:45.8530000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1f730130297q771,Successful,0,Real,Mac OS X 10_15_7,1376,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 655, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,97,97,-1,3,122.110291,54.36892,DEFAULT,1,N/A,2024-10-28T15:48:45.8530000Z,N/A,N/A
95,2024-10-28T15:48:45.8530000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1f730130297q771,Successful,0,Real,Mac OS X 10_15_7,1376,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 655, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,3,3,-1,4,122.1271,53.3582458,DEFAULT,1,N/A,2024-10-28T15:48:45.8530000Z,N/A,N/A
96,2024-10-28T15:48:45.8530000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1f730130297q771,Successful,0,Real,Mac OS X 10_15_7,1376,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 655, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,5,5,-1,5,121.216393,53.850563,DEFAULT,1,N/A,2024-10-28T15:48:45.8530000Z,N/A,N/A
97,2024-10-28T15:48:45.8530000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_1f730130297q771,Successful,0,Real,Mac OS X 10_15_7,1376,2396,Eastern Standard Time,"ANGLE (Intel, ANGLE Metal Renderer: Intel(R) Iris(TM) Plus Graphics 655, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 130,3,6,6,-1,6,122.341049,68.71249,DEFAULT,1,N/A,2024-10-28T15:48:45.8530000Z,N/A,N/A
98,2024-10-28T21:26:20.2100000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,1,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,12,12,-1,0,120.029358,67.79947,DEFAULT,1,N/A,2024-10-28T21:26:20.2100000Z,N/A,N/A
99,2024-10-28T21:26:20.2100000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,1,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,5,5,-1,1,120.585823,41.8985748,DEFAULT,1,N/A,2024-10-28T21:26:20.2100000Z,N/A,N/A
100,2024-10-28T21:26:20.2100000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,1,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,3,3,-1,2,120.42849,35.574646,DEFAULT,1,N/A,2024-10-28T21:26:20.2100000Z,N/A,N/A
101,2024-10-28T21:26:20.2100000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,1,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,8,8,-1,3,120.332237,55.91302,DEFAULT,1,N/A,2024-10-28T21:26:20.2100000Z,N/A,N/A
102,2024-10-28T21:26:20.2100000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,1,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,-1,-1,-1,4,120.727707,53.3870354,DEFAULT,1,N/A,2024-10-28T21:26:20.2100000Z,N/A,N/A
103,2024-10-28T21:26:20.2100000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,1,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,42,42,-1,5,121.2232,47.8478622,DEFAULT,1,N/A,2024-10-28T21:26:20.2100000Z,N/A,N/A
104,2024-10-28T21:26:20.2100000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17299937o1947y5,Successful,1,Real,Mac OS X 10_15_7,1556,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)",0,17,10,1,128,1.22.33,0,Chrome 128,3,97,97,-1,6,120.760422,43.6816635,DEFAULT,1,N/A,2024-10-28T21:26:20.2100000Z,N/A,N/A
105,2024-10-29T18:03:10.4450000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_17302246zq87473,Successful,0,Real,Windows 10,1598,2396,Eastern Standard Time,"ANGLE (AMD, AMD RadeonT 680M (0x00001681) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.33,0,Chrome 130,3,12,12,-1,0,78.68243,693.5488,DEFAULT,1,N/A,2024-10-29T18:03:10.4450000Z,N/A,N/A
